"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","Hubspot defined","Created user","Usages"
"Estimated Segment","segment","enumeration","This property is used by the marketing & sales team as an estimated segment based on available data from our enrichment sources.","scoring_criteria","false","[{""label"":""🔥 Starter"",""value"":""starter"",""displayOrder"":0,""hidden"":true,""readOnly"":false},{""label"":""🚀 Growth"",""value"":""growth"",""displayOrder"":1,""hidden"":true,""readOnly"":false},{""label"":""⚜️ Enterprise "",""value"":""enterprise"",""displayOrder"":2,""hidden"":true,""readOnly"":false},{""label"":""🔎 Discovery"",""value"":""discovery"",""displayOrder"":3,""hidden"":true,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Contact scoring ruleset (2); Inbounddb lists (62); Automation platform flow (1); Report (13); Sales view (8); Properties v3 card (3)"
"Segment Calculator","segment_calculator","enumeration","Use this field to calculate the Segment. Once the segment is calculated, you can re-calculate by choosing the option.","scoring_criteria","true","[{""label"":""Ready for Calculation"",""value"":""Ready for Calculation"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Calculated"",""value"":""Calculated"",""displayOrder"":1,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Automation platform flow (1); Report (1); Sales view (3); Properties v3 card (2)"
"Subscription Management Status","subscription_management_status","enumeration","Notes if the company uses a subscription management platform is managing in-house or does not manage subscriptions.","scoring_criteria","true","[{""label"":""Using a Platform"",""value"":""Using a Platform"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Managing In-House"",""value"":""Managing In-House"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Not Applicable"",""value"":""Not Applicable"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Sales view (2); Properties v3 card (1)"
"Subsidiary","subsidiary","enumeration","","scoring_criteria","false","[{""label"":""No"",""value"":""No"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""Parent"",""value"":""Parent"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Child"",""value"":""Child"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (1); Sales view (3); Properties v3 card (1)"
"Total Monthly Expenses","total_monthly_expenses","number","The cost of monthly expenses including payroll and product expenses.","scoring_criteria","false","","false","false","false","false","false","false","Brandon Dith-Berry","Automation platform flow (2); Report (6); Sales view (3); Properties v3 card (5)"
"Facebook Company Page","facebook_company_page","string","The URL of the Facebook company page for the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot",""
"LinkedIn Company Page","linkedin_company_page","string","The URL of the LinkedIn company page for the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot","Rollup property (1); Automation platform flow (1); Report (3); Sales view (7); Properties list card (1); Properties v3 card (5)"
"LinkedIn Bio","linkedinbio","string","The LinkedIn bio for the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot","Automation platform flow (2)"
"Twitter Bio","twitterbio","string","The Twitter bio of the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot",""
"Twitter Followers","twitterfollowers","number","The number of Twitter followers of the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot",""
"Twitter Handle","twitterhandle","string","The main twitter account of the company or organization","socialmediainformation","true","","false","true","false","false","false","true","HubSpot",""
"Activation Pending Reasons : Zeni Reimbursements ","activation_pending_reasons___zeni_reimbursements","enumeration","","subscriptions","true","[{""label"":""The client did not have the documents handy"",""value"":""The client did not have the documents handy"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""The client will think about it and enable it later"",""value"":""The client will think about it and enable it later"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""The client does not need it right now"",""value"":""The client does not need it right now"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""The client is happy with their current software"",""value"":""The client is happy with their current software"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""The client wants to see a demo first"",""value"":""The client wants to see a demo first"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""The client had to jump on to another call"",""value"":""The client had to jump on to another call"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""The person who had the documents was not present"",""value"":""The person who had the documents was not present"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Report (2); Dependent conditional field (1)"
"Tax Plan","tax_plan_v2","enumeration","","subscriptions","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Churned"",""value"":""Churned"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Inbounddb lists (1); Automation platform flow (1); Report (6); Sales view (5); Properties v3 card (1)"
"Zeni Accounts Status","zeni_accounts_status","enumeration","","subscriptions","true","[{""label"":""🟥 Not Activated"",""value"":""Not Activated"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟨 Activation Pending"",""value"":""Activation Pending"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🟩 Activated"",""value"":""Activated"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Inbounddb lists (1); Automation platform flow (2); Object score property (1); Report (3); Sales view (4); Properties v3 card (1)"
"Zeni Bill Pay Self Serve Status","zeni_bill_pay_self_serve_status","enumeration","Zeni Bill Pay Self Serve Status: N/A, Awaiting Activation, Activated","subscriptions","true","[{""label"":""🟠 Activation Requested"",""value"":""Activation Requested"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 Activation Pending"",""value"":""Activation Pending"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🔵 Activated on Dashboard"",""value"":""Activated on Dashboard"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated on ChargeBee"",""value"":""Activated"",""displayOrder"":3,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan","Automation platform flow (5); Report (2); Controlling conditional field (1); Properties v3 card (1)"
"Zeni Bill Pay","zeni_bill_pay_v2","enumeration","","subscriptions","true","[{""label"":""Yes"",""value"":""Yes"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""No"",""value"":""No"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""Churned"",""value"":""Churned"",""displayOrder"":2,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Kelvin Tanjuakio","Inbounddb lists (2); Report (4); Sales view (4); Properties v3 card (1)"
"Activation Pending Reasons : Zeni Bill Pay with AP Service","zeni_bill_pay_with_ap_serve_activation_pending_reasons","enumeration","","subscriptions","true","[{""label"":""The client did not have the documents handy"",""value"":""The client did not have the documents handy"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""The client will think about it and enable it later"",""value"":""The client will think about it and enable it later"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""The client does not need it right now"",""value"":""The client does not need it right now"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""The client is happy with their current software"",""value"":""The client is happy with their current software"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""The client wants to see a demo first"",""value"":""The client wants to see a demo first"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""The client had to jump on to another call"",""value"":""The client had to jump on to another call"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""The person who had the documents was not present"",""value"":""The person who had the documents was not present"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Report (3)"
"Zeni Bill Pay with AP Service Status","zeni_bill_pay_with_ap_service_status","enumeration","Zeni Bill Pay with AP Service Status: N/A, Awaiting Activation, Activated","subscriptions","true","[{""label"":""🟠 Activation Requested"",""value"":""Activation Requested"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""🟡 Activation Pending"",""value"":""Activation Pending"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""🔵 Activated on Dashboard"",""value"":""Activated on Dashboard"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""🟢 Activated on ChargeBee"",""value"":""Activated"",""displayOrder"":3,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Chaitanya Mohan","Automation platform flow (3); Report (2); Controlling conditional field (1); Properties v3 card (1)"
" Activation Pending Reasons : Zeni Bill Pay  Self Serve","zeni_bill_pay_with_self_serve_activation_pending_reasons","enumeration","","subscriptions","true","[{""label"":""The client did not have the documents handy"",""value"":""The client did not have the documents handy"",""displayOrder"":0,""hidden"":false,""readOnly"":false},{""label"":""The client will think about it and enable it later"",""value"":""The client will think about it and enable it later"",""displayOrder"":1,""hidden"":false,""readOnly"":false},{""label"":""The client does not need it right now"",""value"":""The client does not need it right now"",""displayOrder"":2,""hidden"":false,""readOnly"":false},{""label"":""The client is happy with their current software"",""value"":""The client is happy with their current software"",""displayOrder"":3,""hidden"":false,""readOnly"":false},{""label"":""The client wants to see a demo first"",""value"":""The client wants to see a demo first"",""displayOrder"":4,""hidden"":false,""readOnly"":false},{""label"":""The client had to jump on to another call"",""value"":""The client had to jump on to another call"",""displayOrder"":5,""hidden"":false,""readOnly"":false},{""label"":""The person who had the documents was not present"",""value"":""The person who had the documents was not present"",""displayOrder"":6,""hidden"":false,""readOnly"":false}]","false","false","false","false","false","false","Lovesh Sharma","Report (3); Dependent conditional field (2); Properties v3 card (1)"
